rumor_title,rumor_keywords,rumor_quote,rumor_url,rumor_sourceText,split_keywords
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687297.htm"" target=""_blank"">肇庆一司机开车挖鼻孔被扣分</a>","肇庆,违法,行为,机动车,正确,微信,说法,网友,道路交通安全法实施条例,交警支队",抖音,,中国互联网联合辟谣平台,"['肇庆', '违法', '行为', '机动车', '正确', '微信', '说法', '网友', '道路交通安全法实施条例', '交警支队']"
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211687187.htm"" target=""_blank"">草莓含大量农药能毒死人</a>","草莓,谣言,有毒,纯属,视频,抗病,性强,搜索,农药,可至",微博,,中国互联网联合辟谣平台,"['草莓', '谣言', '有毒', '纯属', '视频', '抗病', '性强', '搜索', '农药', '可至']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687178.htm"" target=""_blank"">花季女孩被狗咬伤没接种疫苗发出小狗一样的叫声</a>","狂犬病,症状,辟谣,出现,传播,学狗叫,咬伤,两类,网上,病毒",抖音、福建辟谣,,中国互联网联合辟谣平台,"['狂犬病', '症状', '辟谣', '出现', '传播', '学狗叫', '咬伤', '两类', '网上', '病毒']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687175.htm"" target=""_blank"">济南核酸检测不再分男女，恢复一周两次</a>","采样,检测,核酸,指挥部,济南市,市民,工作,通知,相关,常态化",抖音,,中国互联网联合辟谣平台,"['采样', '检测', '核酸', '指挥部', '济南市', '市民', '工作', '通知', '相关', '常态化']"
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211687153.htm"" target=""_blank"">非全日制本科可以直接落户成都</a>","成都,公安,信息,落户,本科,传播,全日制,依法,网民,虚假",抖音,,中国互联网联合辟谣平台,"['成都', '公安', '信息', '落户', '本科', '传播', '全日制', '依法', '网民', '虚假']"
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211687162.htm"" target=""_blank"">草莓吃了会得出血热</a>","出血热,草莓,长安区,西安市,措施,老鼠,流行性,情况,预防,疾控中心",微博,,中国互联网联合辟谣平台,"['出血热', '草莓', '长安区', '西安市', '措施', '老鼠', '流行性', '情况', '预防', '疾控中心']"
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211687161.htm"" target=""_blank"">深圳地铁3号线大运站倒塌</a>","大运,枢纽,深圳,了解到,实现,平台,地铁,网友,换乘,结构",哔哩哔哩,,中国互联网联合辟谣平台,"['大运', '枢纽', '深圳', '了解到', '实现', '平台', '地铁', '网友', '换乘', '结构']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687157.htm"" target=""_blank"">国内将逐渐停止心脏安装支架的手术</a>","斑块,视频,内硬,心血管,支架,赵全明,情况,心脏,治疗,清除",微博,,中国互联网联合辟谣平台,"['斑块', '视频', '内硬', '心血管', '支架', '赵全明', '情况', '心脏', '治疗', '清除']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687135.htm"" target=""_blank"">女子边充电边玩手机遭触电</a>",,抖音、福建辟谣,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687131.htm"" target=""_blank"">喝茶水可以预防新冠病毒</a>","病毒,新冠,研究,实验,茶水,感染,体外,杀灭,预防,视频",微博,,中国互联网联合辟谣平台,"['病毒', '新冠', '研究', '实验', '茶水', '感染', '体外', '杀灭', '预防', '视频']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687113.htm"" target=""_blank"">河北一法院窗口低矮需跪递材料</a>","窗口,法院,固安县,我院,报道,当事人,低矮,材料,执行,事实",微博,,中国互联网联合辟谣平台,"['窗口', '法院', '固安县', '我院', '报道', '当事人', '低矮', '材料', '执行', '事实']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687066.htm"" target=""_blank"">湖北某事业单位招聘一考生笔试成绩3.17分被录用</a>","笔试,参加,成绩,事业单位,招聘,岗位,面试,考生,监利,计划",抖音,,中国互联网联合辟谣平台,"['笔试', '参加', '成绩', '事业单位', '招聘', '岗位', '面试', '考生', '监利', '计划']"
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211687057.htm"" target=""_blank"">都江堰市发生山体滑坡造成18人遇难107人失踪</a>","都江堰,媒体中心,信息,官方,网民,市融,相关,辟谣,山体,灾害",抖音,,中国互联网联合辟谣平台,"['都江堰', '媒体中心', '信息', '官方', '网民', '市融', '相关', '辟谣', '山体', '灾害']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687036.htm"" target=""_blank"">有卧底在上海楼宇里散播新冠病毒</a>","视频,采样,棉签,涂抹,发布者,环境,恶意,武汉,网民,圈群",微博、上海辟谣平台,,中国互联网联合辟谣平台,"['视频', '采样', '棉签', '涂抹', '发布者', '环境', '恶意', '武汉', '网民', '圈群']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687021.htm"" target=""_blank"">异地不返乡人员扫码申请补贴4000元</a>","朋友圈,网警,二维码,网民,发现,转发,点击,信息,牢记,补贴",微博,,中国互联网联合辟谣平台,"['朋友圈', '网警', '二维码', '网民', '发现', '转发', '点击', '信息', '牢记', '补贴']"
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211687009.htm"" target=""_blank"">郑州城管不到20天贴出74万张违停单</a>",,抖音,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211687004.htm"" target=""_blank"">浙江大学保安招聘考试题有大学数学</a>",,抖音,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211686995.htm"" target=""_blank"">义乌市民被转运至监狱隔离</a>","义乌市,隔离,信息,指挥部,发现,造谣,权威,官方,防控,不信",微博,,中国互联网联合辟谣平台,"['义乌市', '隔离', '信息', '指挥部', '发现', '造谣', '权威', '官方', '防控', '不信']"
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211686969.htm"" target=""_blank"">政府医疗费用80%花在党政干部群体身上</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211686960.htm"" target=""_blank"">广西多地关停屠宰场，全面禁售猪肉</a>","屠宰场,平南县,猪肉,广西,所有,关停,谣言,全面,了解到,客户端",微博,,中国互联网联合辟谣平台,"['屠宰场', '平南县', '猪肉', '广西', '所有', '关停', '谣言', '全面', '了解到', '客户端']"
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211686952.htm"" target=""_blank"">国家食品药品监督局集中受理狗肉馆举报</a>","辟谣,微博,来源",微博,,中国互联网联合辟谣平台,"['辟谣', '微博', '来源']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687020.htm"" target=""_blank"">上海一小区因喷洒酒精消毒不当着火</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687001.htm"" target=""_blank"">中国博士生与农村老父亲合影</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688471.htm"" target=""_blank"">抗原检测可替代核酸检测</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688467.htm"" target=""_blank"">凯莱英天津滨海区实验室发生爆炸</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688043.htm"" target=""_blank"">“食品级”化妆品可以食用</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688028.htm"" target=""_blank"">食用金箔是高端食品添加剂对身体有益</a>","点击,真相",微博,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688021.htm"" target=""_blank"">草莓是水果中的“百毒之首”</a>","点击,真相",微博,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688020.htm"" target=""_blank"">牛奶会导致未成年人性早熟</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688017.htm"" target=""_blank"">市面上的金针菇有刺鼻气味是因为含甲醛</a>","点击,真相",微博,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687711.htm"" target=""_blank"">西安确诊新冠人群超一半是在核酸检测过程中被感染</a>","信息,西安市,了解到,疾控中心,过程中,严重,造谣,本轮,传谣,责任",微博,,中国互联网联合辟谣平台,"['信息', '西安市', '了解到', '疾控中心', '过程中', '严重', '造谣', '本轮', '传谣', '责任']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687511.htm"" target=""_blank"">做完核酸要喝醋和热水杀菌</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687667.htm"" target=""_blank"">孕妇吃螃蟹、甲鱼会导致流产</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687537.htm"" target=""_blank"">水果越酸含维生素C越高</a>",,今日头条,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687391.htm"" target=""_blank"">无线充电产生的辐射会危害身体健康</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687310.htm"" target=""_blank"">桉树是有害的外来物种</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687171.htm"" target=""_blank"">江西出现十几例被虫子咬后死亡的病例</a>",,抖音,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687465.htm"" target=""_blank"">学前儿童不用预防近视</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211686939.htm"" target=""_blank"">重庆潼南社区干部给枯萎的玉米杆浇水</a>",,抖音,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211686923.htm"" target=""_blank"">日本宣布攻克白血病</a>","白血病,治愈率,日本,Kymriah,发明,特效药,发现,宣布,生存,日媒",微博,,中国互联网联合辟谣平台,"['白血病', '治愈率', '日本', 'Kymriah', '发明', '特效药', '发现', '宣布', '生存', '日媒']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687312.htm"" target=""_blank"">毛岸英牺牲是因为做蛋炒饭暴露了目标</a>","网络,党史,谣言,中国,中央网信办,互联网,社会,重要,诚信,内容",微博,,中国互联网联合辟谣平台,"['网络', '党史', '谣言', '中国', '中央网信办', '互联网', '社会', '重要', '诚信', '内容']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687609.htm"" target=""_blank"">中石化不再从沙特进口更多原油</a>",辟谣：,微博,,中国互联网联合辟谣平台,['辟谣：']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687371.htm"" target=""_blank"">实施延迟退休是因为养老金不够用</a>","养老金,保险,基金,退休,企业,负责人,收支,国家,确保,资金",微博,,中国互联网联合辟谣平台,"['养老金', '保险', '基金', '退休', '企业', '负责人', '收支', '国家', '确保', '资金']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687349.htm"" target=""_blank"">美国约翰·霍普金斯大学从来没有发布过美国疫情统计数字</a>","数据,美国,约翰·霍普金斯大学,疫情,统计,新闻联播,引用,中国,数字,发布",哔哩哔哩,,中国互联网联合辟谣平台,"['数据', '美国', '约翰·霍普金斯大学', '疫情', '统计', '新闻联播', '引用', '中国', '数字', '发布']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687321.htm"" target=""_blank"">8年抗战八路军只打死851个日军</a>","点击,真相",360,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/27/c_1211687313.htm"" target=""_blank"">白内障只有老年人会得</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687574.htm"" target=""_blank"">洗衣液加84能增强消毒效果</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687469.htm"" target=""_blank"">老年人每年输一两次液能通血管</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687541.htm"" target=""_blank"">民办中等职业教育学校可义务输送学技术的中考生参军</a>","原文,点击",公众举报,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687561.htm"" target=""_blank"">气温超过30度时空调除湿模式更省电</a>","原文,点击",公众举报,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687335.htm"" target=""_blank"">雷雨天手机通话会引发电击</a>","雷击,人体,避雷针,金属,手机,电阻,建筑物,空气,放电,饰品",公众举报,,中国互联网联合辟谣平台,"['雷击', '人体', '避雷针', '金属', '手机', '电阻', '建筑物', '空气', '放电', '饰品']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687416.htm"" target=""_blank"">工资到账立即取出会影响日后贷款</a>","银行,还款,能力,工资,申请,判断,收入,丹妮,客户,受到影响",微博,,中国互联网联合辟谣平台,"['银行', '还款', '能力', '工资', '申请', '判断', '收入', '丹妮', '客户', '受到影响']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687449.htm"" target=""_blank"">高达97%的化疗是无效的</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687427.htm"" target=""_blank"">补维生素能预防心脏病</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687558.htm"" target=""_blank"">邱少云事迹违背生理学常识</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/23/c_1211687191.htm"" target=""_blank"">28岁未婚属于五保户每月可领500元</a>","五保户,截图,属于,民政局,未婚,当地,低保,单身,义务,谣记",微博,,中国互联网联合辟谣平台,"['五保户', '截图', '属于', '民政局', '未婚', '当地', '低保', '单身', '义务', '谣记']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687514.htm"" target=""_blank"">大量出汗能排出体内毒素</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687366.htm"" target=""_blank"">冷水服药引发癌症，饭后喝冷水致癌</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687332.htm"" target=""_blank"">食物通过地铁安检仪后有辐射不能吃，电动车电池有核辐射</a>","电离,射线,辐照,里面,电脑,核辐射,安检仪,使用,消毒,应用",公众举报,,中国互联网联合辟谣平台,"['电离', '射线', '辐照', '里面', '电脑', '核辐射', '安检仪', '使用', '消毒', '应用']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687398.htm"" target=""_blank"">上海医保中心开不了长处方药</a>","信息,上海,平台,情况,相关,同仁医院,配药,转发,不实,辟谣",公众举报、上海辟谣平台,,中国互联网联合辟谣平台,"['信息', '上海', '平台', '情况', '相关', '同仁医院', '配药', '转发', '不实', '辟谣']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687584.htm"" target=""_blank"">紫菜烹饪后变绿就是假紫菜</a>","原文,点击",公众举报,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687579.htm"" target=""_blank"">儿童用药只要“减半”就好</a>","剂量,儿童,减半,用药,计算,需要,服药,获得,准确,进行",公众举报,,中国互联网联合辟谣平台,"['剂量', '儿童', '减半', '用药', '计算', '需要', '服药', '获得', '准确', '进行']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687571.htm"" target=""_blank"">口服青霉素不用做皮试</a>","原文,点击",公众举报,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687568.htm"" target=""_blank"">加湿器中添加杀菌剂对身体有益</a>","原文,点击",公众举报,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687392.htm"" target=""_blank"">干眼症用眼药水“补水”就能治疗</a>","干眼症,眼药水,泪膜,板腺,角膜,损害,症状,加重,医院,病情",公众举报,,中国互联网联合辟谣平台,"['干眼症', '眼药水', '泪膜', '板腺', '角膜', '损害', '症状', '加重', '医院', '病情']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687386.htm"" target=""_blank"">食物放冰箱放多久都不会坏</a>","冰箱,食物,冷藏,一周,放进,放入,储藏,保鲜,容易,冷冻",公众举报,,中国互联网联合辟谣平台,"['冰箱', '食物', '冷藏', '一周', '放进', '放入', '储藏', '保鲜', '容易', '冷冻']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687422.htm"" target=""_blank"">酒精浓度越高消毒效果越好</a>","消毒,医用酒精,浓度,作用,病原体,微生物,预防,褥疮,发生,用于",公众举报,,中国互联网联合辟谣平台,"['消毒', '医用酒精', '浓度', '作用', '病原体', '微生物', '预防', '褥疮', '发生', '用于']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687435.htm"" target=""_blank"">吃腐乳会致癌</a>","原文,点击",公众举报,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687346.htm"" target=""_blank"">牛奶保质期长是因为加了防腐剂</a>","牛奶,灭菌,保质期,防腐剂,保存,普遍,采用,有的人,没必要,一般为",公众举报,,中国互联网联合辟谣平台,"['牛奶', '灭菌', '保质期', '防腐剂', '保存', '普遍', '采用', '有的人', '没必要', '一般为']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687326.htm"" target=""_blank"">喝咖啡致癌、伤胃、会导致皮肤变黑</a>","咖啡,令人担忧,醒脑,放松,提神,有害,皮肤,致癌,一些,民间",公众举报,,中国互联网联合辟谣平台,"['咖啡', '令人担忧', '醒脑', '放松', '提神', '有害', '皮肤', '致癌', '一些', '民间']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687317.htm"" target=""_blank"">洗杨梅掉色是因为添加染色剂</a>","杨梅,虫子,花青素,冲洗,成熟,说明,食用,染色剂,存在,水果",公众举报,,中国互联网联合辟谣平台,"['杨梅', '虫子', '花青素', '冲洗', '成熟', '说明', '食用', '染色剂', '存在', '水果']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687410.htm"" target=""_blank"">喝红糖水可以补铁补血</a>","补铁,红糖,每天,经期,动物,食物,蛏子,血红素,特别是,需求量",公众举报,,中国互联网联合辟谣平台,"['补铁', '红糖', '每天', '经期', '动物', '食物', '蛏子', '血红素', '特别是', '需求量']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687480.htm"" target=""_blank"">SPF指数越高防晒效果就越好</a>",,今日头条,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687472.htm"" target=""_blank"">吃蒲公英能治疗甲状腺瘤</a>",,今日头条,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688037.htm"" target=""_blank"">晚上吃水果容易得糖尿病</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687328.htm"" target=""_blank"">所有类型甲状腺疾病的防治都要补碘</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687324.htm"" target=""_blank"">颈椎病发作，撤掉枕头平躺睡几天就好了</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687570.htm"" target=""_blank"">军校招生学费一年88888、招收体育文艺武术特长生等</a>","原文,链接",公众举报,,中国互联网联合辟谣平台,"['原文', '链接']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687495.htm"" target=""_blank"">抗原检测提取液含剧毒易炸物</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687572.htm"" target=""_blank"">成年人不会得水痘</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687578.htm"" target=""_blank"">根据房间温度随时开关空调可以节省电量</a>","原文,点击",公众举报、上海辟谣平台,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687074.htm"" target=""_blank"">华山捞尸队捞一具尸体1.5万元</a>","洪湖市,造谣,警方,某宝,华山,事实,依法,传谣,网友,网民",微博,,中国互联网联合辟谣平台,"['洪湖市', '造谣', '警方', '某宝', '华山', '事实', '依法', '传谣', '网友', '网民']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687512.htm"" target=""_blank"">军委人才工作会议发布军事职业教育招生信息</a>","原文,点击",公众举报,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687548.htm"" target=""_blank"">接种冠状病毒疫苗后打麻药会导致死亡</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687302.htm"" target=""_blank"">《毛泽东选集》绝大部分是由中共中央其他领导成员或毛泽东的秘书等人起草？</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687566.htm"" target=""_blank"">口罩潮湿不影响防护效果</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687569.htm"" target=""_blank"">中国扶贫标准低于世界标准</a>","原文,点击",公众举报,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687549.htm"" target=""_blank"">首钢滑雪大跳台是核电站</a>","原文,点击",公众举报,,中国互联网联合辟谣平台,"['原文', '点击']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687450.htm"" target=""_blank"">吃杨梅感染SK5病毒死亡</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687407.htm"" target=""_blank"">酒后头痛可吃止痛片缓解</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687307.htm"" target=""_blank"">雷锋事迹是假的，照片都是摆拍</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687390.htm"" target=""_blank"">热射病只发生在室外</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687370.htm"" target=""_blank"">吃腊八蒜能防癌、软化血管</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687358.htm"" target=""_blank"">儿童接种流感疫苗没用</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687351.htm"" target=""_blank"">水果吃的越多越好</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687516.htm"" target=""_blank"">“周恩来日记”“邓颖超日记”解封</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687227.htm"" target=""_blank"">《沁园春·雪》的作者是胡乔木而非毛泽东</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688036.htm"" target=""_blank"">0蔗糖等于无糖</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687999.htm"" target=""_blank"">量子美容可以除皱抗衰</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687492.htm"" target=""_blank"">毛主席“未发表过的”17首诗词</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687374.htm"" target=""_blank"">营养不够、免疫力低，输点“白蛋白”就没事</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687425.htm"" target=""_blank"">吃素的人不会患脂肪肝</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687418.htm"" target=""_blank"">核能供暖的热水带有辐射</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687394.htm"" target=""_blank"">伤口上撒盐能杀菌</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687439.htm"" target=""_blank"">董存瑞的事迹是编造的</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687479.htm"" target=""_blank"">O型血是“万能血”，可以随便输</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687520.htm"" target=""_blank"">儿童夜里磨牙是因为肚子里有蛔虫</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687544.htm"" target=""_blank"">“刷酸”美容自己在家就能做</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687493.htm"" target=""_blank"">睡硬板床可以帮助减轻腰痛</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687303.htm"" target=""_blank"">抗美援朝是“北朝鲜对南朝鲜的侵略战争”，中国人民志愿军是“支持侵略者”</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687488.htm"" target=""_blank"">吃枇杷果能止咳</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687531.htm"" target=""_blank"">无防腐剂的化妆品更安全</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687408.htm"" target=""_blank"">绿豆汤、海带汤可以解酒</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687534.htm"" target=""_blank"">八路军“游而不击”，国民党才是抗战的中流砥柱</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687554.htm"" target=""_blank"">干细胞化妆品可修复皮肤、抗衰老</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687913.htm"" target=""_blank"">豆浆喝多了会诱发乳腺癌</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687882.htm"" target=""_blank"">蚊子包越大毒性越强</a>",,公众举报,,中国互联网联合辟谣平台,['']
